"AFFGEOID","TRACTCE","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","AREA_SQMI","E_TOTPOP","M_TOTPOP","E_HU","M_HU","E_HH","M_HH","E_POV","M_POV","E_UNEMP","M_UNEMP","E_PCI","M_PCI","E_NOHSDP","M_NOHSDP","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_MINRTY","M_MINRTY","E_LIMENG","M_LIMENG","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV","MP_POV","EP_UNEMP","MP_UNEMP","EP_PCI","MP_PCI","EP_NOHSDP","MP_NOHSDP","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_MINRTY","MP_MINRTY","EP_LIMENG","MP_LIMENG","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV","EPL_UNEMP","EPL_PCI","EPL_NOHSDP","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","SPL_THEME2","RPL_THEME2","EPL_MINRTY","EPL_LIMENG","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV","F_UNEMP","F_PCI","F_NOHSDP","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_THEME2","F_MINRTY","F_LIMENG","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","E_UNINSUR","M_UNINSUR","EP_UNINSUR","MP_UNINSUR","E_DAYPOP","Shape","Shape.STArea..","Shape.STLength.."
"1400000US17031711400",711400,17," Illinois","IL",17031," Cook",17031711400,"Census Tract 7114, Cook County, Illinois",0.28860507,2249,282,911,49,806,73,964,311,323,117,13532,2266,320,106,394,76,473,162,332,107,95,47.5,2247,282,0,44,24,34.8,0,11,6,15.6,242,74,5,8,43.7,10.1,34.8,9.4,13532,2266,21.6,6.9,17.5,3.8,21,6.7,14.8,4.4,11.8,5.8,99.9,0.6,0,2,2.6,3.8,0,3,0.7,1.9,30,8.9,0.2,0.4,0.9481,0.9817,0.911,0.8135,3.6543,0.955,0.7542,0.3176,0.7699,0.7019,2.5436,0.7958,0.9821,0,0.9821,0.4859,0.3913,0,0.3503,0.8865,0.5471,2.1753,0.4494,9.3553,0.7938,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,533,166,23.7,6.3,1671,"(-87.65221599444665, 41.73370320074601)",8.00984936727617e-05,0.0557814232650803
"1400000US17031711500",711500,17," Illinois","IL",17031," Cook",17031711500,"Census Tract 7115, Cook County, Illinois",0.25073001,2523,405,899,48,825,56,583,349,332,152,16566,3274,259,83,455,45,595,262,443,103,133,67.2,2523,405.1,0,44,0,15.6,0,11,19,24.6,177,61,0,11,23.2,12.7,28.3,10.5,16566,3274,15.3,4.5,18,3.5,23.6,9.7,17.6,5.1,16.1,8.1,100,0.4,0,1.9,0,1.7,0,3,2.3,3,21.5,7,0,0.4,0.7657,0.9574,0.834,0.6827,3.2397,0.8481,0.7801,0.5138,0.8846,0.8333,3.0119,0.9599,0.9849,0,0.9849,0.4885,0,0,0.6067,0.8215,0,1.4282,0.1881,8.6647,0.7087,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,347,133,13.8,5.1,1169,"(-87.63869632203131, 41.7324420152032)",7.0060257689044e-05,0.0337151875561381
"1400000US17031720100",720100,17," Illinois","IL",17031," Cook",17031720100,"Census Tract 7201, Cook County, Illinois",0.75885414,3685,251,1279,17,1253,41,39,41,114,56,51938,5847,67,44,590,98,866,148,333,96,9,17.8,1886,396.5,28,47.3,16,17.7,0,11,9,17,32,27,5,9,1.1,1.1,5.8,3.1,51938,5847,2.5,1.6,16,2.8,23.5,3.7,9,2.7,0.7,1.4,51.2,10.2,0.8,1.4,1.3,1.4,0,2.1,0.7,1.4,2.6,2.1,0.1,0.2,0.017,0.2029,0.0723,0.0853,0.3774,0.034,0.6699,0.5074,0.3603,0.0224,1.5599,0.224,0.6856,0.416,1.1016,0.5657,0.2958,0,0.341,0.2042,0.4926,1.3337,0.1567,4.3726,0.1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,89,2.8,2.4,2759,"(-87.67476097480446, 41.7276222097376)",0.00021203978684631,0.0600534743464527
"1400000US17031720200",720200,17," Illinois","IL",17031," Cook",17031720200,"Census Tract 7202, Cook County, Illinois",0.64574478,4344,409,1663,23,1593,69,375,257,216,117,33885,3420,117,60,526,40,1007,183,287,114,122,64.5,2848,450.1,4,43.2,257,132.3,0,11,43,48.3,183,103,9,8,8.6,5.8,9.9,4.6,33885,3420,4.2,2.1,12.1,1.4,23.2,3.6,6.6,2.6,7.7,4,65.6,8.3,0.1,1.1,15.5,8,0,1.6,2.7,3,11.5,6.4,0.2,0.2,0.3446,0.5567,0.2681,0.1615,1.331,0.3131,0.4369,0.4853,0.1561,0.4635,1.5417,0.2157,0.7609,0.1901,0.951,0.4593,0.7458,0,0.6558,0.6619,0.5401,2.6035,0.6574,6.4271,0.3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,183,8.2,3.9,3102,"(-87.6660425148142, 41.713037595951896)",0.000181054722490625,0.0579309385690703
"1400000US17031720300",720300,17," Illinois","IL",17031," Cook",17031720300,"Census Tract 7203, Cook County, Illinois",0.48832366,3672,378,1362,16,1218,80,8,11,120,62,44499,6464,42,34,533,80,1015,188,210,82,64,64,1529,482,32,49.4,0,15.6,0,11,4,13,7,12,5,4,0.2,0.3,6.6,3.2,44499,6464,1.8,1.4,14.5,2,27.6,4.3,5.7,2.2,5.3,5.2,41.6,12.4,0.9,1.4,0,1.1,0,2,0.3,1.1,0.6,1,0.1,0.1,0.0029,0.276,0.1191,0.0554,0.4534,0.0475,0.5856,0.7766,0.0997,0.2817,1.7436,0.3128,0.6311,0.4362,1.0673,0.5442,0,0,0.234,0.0378,0.4936,0.7654,0.0516,4.0297,0.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,1,1.3,3426,"(-87.67714313680858, 41.71392413846492)",0.000136858072155529,0.0505093870854361
"1400000US17031720400",720400,17," Illinois","IL",17031," Cook",17031720400,"Census Tract 7204, Cook County, Illinois",0.25609528,1974,133,753,26,724,36,35,28,74,53,40555,4107,15,15,206,53,536,68,161,52,58,45.9,214,209.6,0,44,0,15.6,4,8,8,17,12,14,5,3,1.8,1.4,6.8,4.6,40555,4107,1.1,1.1,10.4,2.8,27.2,2.9,8.2,2.6,8,6.3,10.8,10.6,0,2.4,0,2.1,0.5,1.1,1.1,2.4,1.7,1.9,0.3,0.2,0.0372,0.2946,0.1596,0.0285,0.5199,0.0629,0.3372,0.7497,0.2913,0.4881,1.8663,0.3917,0.2404,0,0.2404,0.0968,0,0.6173,0.4199,0.1237,0.5596,1.7205,0.2804,4.3471,0.1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,57,4.2,2.9,1632,"(-87.68666934719508, 41.709988781013266)",7.18106553671679e-05,0.0343003153259011
"1400000US17031720500",720500,17," Illinois","IL",17031," Cook",17031720500,"Census Tract 7205, Cook County, Illinois",0.40238315,2189,104,802,27,770,43,50,38,63,33,44055,5229,61,38,221,30,557,41,134,56,41,32,223,172.8,0,44,13,14.9,0,11,0,15.6,31,23,0,11,2.3,1.7,5.2,2.7,44055,5229,4.2,2.6,10.1,1.5,25.4,1.4,6.1,2.5,5.3,4.1,10.2,7.9,0,2.1,1.6,1.9,0,3.4,0,2,4,3,0,0.5,0.0526,0.1587,0.1236,0.1615,0.4964,0.0572,0.3189,0.6577,0.1221,0.2862,1.3849,0.1474,0.2298,0,0.2298,0.091,0.324,0,0,0.3215,0,0.6455,0.0407,2.7566,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,43,3.5,1.9,1571,"(-87.6890940528562, 41.702834937013826)",0.000112645214720474,0.0459383999782682
"1400000US17031720600",720600,17," Illinois","IL",17031," Cook",17031720600,"Census Tract 7206, Cook County, Illinois",0.22485499,1709,157,652,13,602,46,68,43,61,34,46438,5268,28,23,230,45,469,68,85,37,0,15.6,259,218.5,3,42.9,11,19.4,0,11,8,17,19,30,0,11,4,2.5,6.6,3.3,46438,5268,2.5,2,13.5,2.5,27.4,3.1,5,2.1,0,2.6,15.2,12.7,0.2,2.7,1.7,3,0,4.1,1.3,2.8,3.2,4.8,0,0.6,0.1208,0.276,0.105,0.0853,0.5871,0.0854,0.5288,0.7638,0.0689,0,1.3615,0.1404,0.3157,0.2212,0.5369,0.2308,0.3292,0,0.4609,0.259,0,1.049,0.0978,3.5345,0.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,1.8,1.3,1042,"(-87.67720485656815, 41.70278755707513)",6.29122994083206e-05,0.0318184490658448
"1400000US17031720700",720700,17," Illinois","IL",17031," Cook",17031720700,"Census Tract 7207, Cook County, Illinois",0.40535227,3429,341,1518,31,1366,85,181,153,180,132,34942,5118,52,72,452,107,781,192,340,120,118,77.8,2282,394.8,0,44,212,91.4,0,11,18,32,120,59,0,11,5.3,4.6,9.2,6.5,34942,5118,2.1,2.9,13.2,3.5,22.8,5.1,9.9,3.5,8.6,5.7,66.6,9.4,0,1.4,14,6,0,1.8,1.3,2.3,8.8,4.3,0,0.3,0.1814,0.5061,0.245,0.0673,0.9998,0.2058,0.5071,0.4532,0.4317,0.5304,1.9224,0.4314,0.7647,0,0.7647,0.3391,0.7218,0,0.4587,0.5837,0,1.7641,0.2968,5.4511,0.2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,174,7.3,4.8,2123,"(-87.66513810554494, 41.70310683870647)",0.000113591035806423,0.046241994115764
"1400000US17031730100",730100,17," Illinois","IL",17031," Cook",17031730100,"Census Tract 7301, Cook County, Illinois",0.2536501,2548,212,966,15,884,53,520,228,356,113,19846,2448,129,39,454,39,449,120,333,92,84,37.4,2539,212.5,19,46.8,0,15.6,0,11,0,15.6,115,46,0,11,20.4,8.4,27.9,7.3,19846,2448,7.1,2.2,17.8,2,17.6,4.5,13.1,3.8,9.5,4.2,99.6,0.9,0.8,1.9,0,1.6,0,2.8,0,1.8,13,5.2,0,0.4,0.7231,0.9545,0.746,0.3349,2.7585,0.7241,0.7712,0.1436,0.6792,0.5885,2.1824,0.5987,0.9734,0.4061,1.3795,0.7381,0,0,0,0.6949,0,0.6949,0.0468,7.0152,0.4855,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,373,144,14.6,5.5,1403,"(-87.63842954097608, 41.725197770889935)",7.10356002634082e-05,0.0340549173469072
"1400000US17031730201",730201,17," Illinois","IL",17031," Cook",17031730201,"Census Tract 7302.01, Cook County, Illinois",0.38470508,5824,635,2661,89,2297,154,1497,473,589,194,17979,2308,374,168,1022,163,1293,324,690,210,486,142.7,5823,635,0,60,366,165,0,15,70,76.4,624,162,7,9,25.9,7.4,21.4,6.4,17979,2308,10.2,4.4,17.5,2.7,22.2,5,11.8,3.6,21.2,6,100,0.2,0,1.1,13.8,6.2,0,1,3,3.3,27.2,6.9,0.1,0.2,0.8071,0.9083,0.7977,0.5042,3.0172,0.7906,0.7542,0.4109,0.5869,0.9138,2.6657,0.8474,0.9846,0,0.9846,0.4878,0.7183,0,0.6891,0.8696,0.4811,2.758,0.7269,9.4256,0.8048,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,1203,419,20.7,6,2846,"(-87.6579324722507, 41.72682643377105)",0.000107265991994724,0.0418445122875882
"1400000US17031730202",730202,17," Illinois","IL",17031," Cook",17031730202,"Census Tract 7302.02, Cook County, Illinois",0.33699369,3479,434,1126,23,943,91,706,429,523,187,16962,3002,355,118,666,148,656,165,478,147,158,66.3,3407,435.7,41,60,20,33.8,0,11,44,34.8,164,67,198,202,21.8,11.9,29.3,8.6,16962,3002,14.6,4.7,19.1,3.9,18.9,4.1,14.6,5.1,16.8,6.8,97.9,2.8,1.2,1.7,1.8,3,0,2.4,4.7,3.7,17.4,6.9,5.7,5.8,0.7452,0.9612,0.8215,0.6667,3.1945,0.8372,0.8301,0.1942,0.7619,0.8478,2.634,0.8324,0.9279,0.4801,1.408,0.7564,0.3385,0,0.7962,0.774,0.9189,2.8276,0.7558,10.0641,0.8838,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,740,213,22.6,5.4,2500,"(-87.64853073776506, 41.72648569816014)",9.57989392089432e-05,0.0441404766392366
"1400000US17031730300",730300,17," Illinois","IL",17031," Cook",17031730300,"Census Tract 7303, Cook County, Illinois",0.11481631,983,117,486,12,378,41,214,119,92,43,21632,3410,71,38,120,41,236,91,122,47,90,47.4,983,117.5,4,43,85,44.2,7,11,0,15.6,56,31,0,11,21.8,11.4,18.3,8.5,21632,3410,10.5,5.4,12.2,4.4,24,8.8,12.4,4.9,23.8,12.3,100,1.1,0.4,4.7,17.5,9.1,1.4,2.3,0,4.1,14.8,8.2,0,1.1,0.7452,0.8635,0.6904,0.5144,2.8135,0.7396,0.4433,0.5487,0.6349,0.942,2.5689,0.8061,0.9849,0.3183,1.3032,0.6856,0.7679,0.7253,0,0.7295,0,2.2228,0.467,8.9084,0.736,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,156,77,15.9,7.4,859,"(-87.66458909256502, 41.72744962080847)",3.27571788241696e-05,0.0289995540321267
"1400000US17031730400",730400,17," Illinois","IL",17031," Cook",17031730400,"Census Tract 7304, Cook County, Illinois",0.49621597,3801,353,1363,48,1262,64,529,200,427,125,21216,2202,331,104,890,119,499,169,760,183,90,56.3,3795,353.1,1,42.6,6,14.9,0,11,17,21.1,188,71,12,7,14,4.9,22.4,5.5,21216,2202,11.8,3.7,23.4,3.7,13.1,4.3,20,4.5,7.1,4.4,99.8,0.6,0,1.2,0.4,1.1,0,2,1.3,1.7,14.9,5.7,0.3,0.2,0.5654,0.9176,0.7046,0.5676,2.7552,0.7222,0.9407,0.0609,0.9436,0.4221,2.3673,0.7122,0.9808,0.1728,1.1535,0.5958,0.2074,0,0.4631,0.7311,0.5824,1.984,0.3766,8.26,0.658,0,1,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,4,578,168,15.2,3.9,2635,"(-87.65267326779, 41.71786182924095)",0.000138390615066015,0.0527120250705425
"1400000US17031730500",730500,17," Illinois","IL",17031," Cook",17031730500,"Census Tract 7305, Cook County, Illinois",0.50857201,4323,598,1647,58,1569,89,384,230,410,200,22045,3112,270,122,1000,177,689,278,678,163,115,85.7,4227,613.7,9,45.2,0,15.6,0,11,0,15.6,298,107,5,4,8.9,5.6,18.6,7.4,22045,3112,8.9,3.8,23.1,5.6,15.9,6,15.7,4.8,7.3,5.4,97.8,4.3,0.2,1.1,0,0.9,0,1.7,0,1,19,6.7,0.1,0.1,0.3564,0.8679,0.6741,0.4346,2.333,0.6159,0.9365,0.0978,0.8147,0.4407,2.2897,0.6715,0.9253,0.2337,1.159,0.5978,0,0,0,0.7946,0.4769,1.2715,0.1407,7.0532,0.4907,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,421,176,9.7,3.9,2877,"(-87.63815715934174, 41.71426970263961)",0.000142397825703144,0.0487867432323463
"1400000US17031730600",730600,17," Illinois","IL",17031," Cook",17031730600,"Census Tract 7306, Cook County, Illinois",0.3889078,3218,340,1341,65,1257,76,367,220,306,152,23069,3080,352,125,825,159,490,171,696,190,113,72.4,3218,340.2,0,44,115,73.8,0,11,0,15.6,212,101,0,11,11.4,6.7,19.6,8.1,23069,3080,14.1,5.2,25.6,5.7,15.2,5.1,21.6,6,9,5.7,100,0.3,0,1.4,8.6,5.5,0,2,0,1.2,16.9,7.9,0,0.3,0.4574,0.8808,0.631,0.6542,2.6233,0.6949,0.9673,0.0833,0.9641,0.5554,2.5702,0.8071,0.9849,0,0.9849,0.4885,0.6176,0,0,0.7673,0,1.3849,0.1724,7.5634,0.5649,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,3,514,246,16,6.8,1547,"(-87.65047014464035, 41.71061931327363)",0.00010934227799464,0.0454498354098861
"1400000US17031730700",730700,17," Illinois","IL",17031," Cook",17031730700,"Census Tract 7307, Cook County, Illinois",0.38151125,2259,322,828,15,693,84,541,297,309,120,16755,2725,179,67,403,95,556,191,373,153,98,52.2,2245,322.3,13,43.5,0,15.6,0,11,10,14.9,74,42,0,11,24,12,30.9,9.7,16755,2725,12.4,4,17.8,4.2,24.6,7.7,16.5,5.9,14.1,7.3,99.4,1.7,0.6,2.1,0,1.9,0,3.3,1.4,2.1,10.7,5.8,0,0.5,0.7788,0.9692,0.8298,0.5872,3.1651,0.8301,0.7712,0.5939,0.8452,0.7843,2.9946,0.9564,0.9635,0.3788,1.3423,0.7151,0,0,0.4772,0.6417,0,1.1189,0.1077,8.6208,0.7036,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,309,164,13.7,7.2,3565,"(-87.65007937767682, 41.703080570424795)",0.0001068991229379,0.044431141542874
"1400000US17031740100",740100,17," Illinois","IL",17031," Cook",17031740100,"Census Tract 7401, Cook County, Illinois",0.34414468,2805,217,1271,16,1115,80,116,98,88,57,36689,3661,152,109,304,51,691,107,290,95,64,50.2,176,315.5,0,44,38,36.1,0,11,9,15.6,120,62,0,11,4.1,3.3,6.1,3.7,36689,3661,7.6,5.3,10.8,1.7,24.6,3.3,10.4,3.2,5.7,4.5,6.3,11.2,0,1.8,3,2.8,0,2.1,0.8,1.4,10.8,5.6,0,0.4,0.125,0.2295,0.2142,0.3631,0.9318,0.1872,0.3615,0.5958,0.476,0.3176,1.751,0.3163,0.1593,0,0.1593,0.0683,0.4099,0,0.3663,0.6458,0,1.4221,0.1859,4.2642,0.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,79,5.3,2.8,2038,"(-87.69858971634457, 41.6974186202904)",9.54827829323298e-05,0.0509117401068592
"1400000US17031740200",740200,17," Illinois","IL",17031," Cook",17031740200,"Census Tract 7402, Cook County, Illinois",0.75787267,6307,538,1959,113,1893,128,254,190,279,135,30414,3038,207,130,725,154,1513,361,651,224,143,111.7,778,827.7,36,72.3,28,30.8,17,27,73,55.1,42,40,650,277,4.5,3.3,8.9,4.2,30414,3038,5.6,3.5,11.5,2.3,24,5.3,10.3,3.5,7.6,5.9,12.3,13.1,0.6,1.2,1.4,1.6,0.9,1.4,3.9,2.9,2.2,2.1,10.3,4.3,0.1429,0.4798,0.3548,0.2439,1.2215,0.2794,0.3997,0.5481,0.4667,0.4561,1.8705,0.3952,0.2676,0.3731,0.6407,0.2772,0.3099,0.6821,0.7526,0.1686,0.9571,2.8702,0.7737,6.6029,0.4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,194,147,3.1,2.4,8161,"(-87.71269969997896, 41.70473877660725)",0.000213452798407982,0.0674633609585883
"1400000US17031740300",740300,17," Illinois","IL",17031," Cook",17031740300,"Census Tract 7403, Cook County, Illinois",0.50993572,4436,342,1829,20,1609,89,42,34,162,83,35660,3639,126,59,541,59,1184,183,324,89,46,49.2,502,519.5,0,44,112,55.2,0,11,4,13.6,42,27,6,8,0.9,0.8,7.2,3.5,35660,3639,4.3,2,12.2,1.5,26.7,3.6,7.3,2.1,2.9,3.1,11.3,11.7,0,1.1,6.1,3,0,1.5,0.2,0.8,2.6,1.7,0.1,0.2,0.0122,0.3359,0.2309,0.1673,0.7463,0.1281,0.4433,0.7279,0.2176,0.1051,1.4939,0.1901,0.2478,0,0.2478,0.0997,0.541,0,0.2189,0.2042,0.4923,1.4564,0.1987,3.9444,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,51,1.8,1.2,3427,"(-87.71072084821382, 41.69506868854458)",0.000142797433763302,0.0536606472472561
"1400000US17031740400",740400,17," Illinois","IL",17031," Cook",17031740400,"Census Tract 7404, Cook County, Illinois",1.09606867,4809,298,1930,56,1799,93,275,133,293,100,35196,3950,67,47,454,92,1322,212,339,105,147,85.7,1031,386.4,65,85.5,320,78.2,0,11,42,48.5,130,64,5,10,5.7,2.8,10.8,3.6,35196,3950,2.1,1.5,9.4,1.8,27.5,4.1,7,2.1,8.2,4.7,21.4,7.9,1.5,1.9,16.6,4,0,1.4,2.3,2.7,7.2,3.5,0.1,0.2,0.2019,0.6157,0.2402,0.0673,1.1251,0.2447,0.2776,0.7689,0.1929,0.4997,1.7391,0.3115,0.4215,0.5135,0.9349,0.4429,0.7593,0,0.6119,0.5154,0.4673,2.3538,0.5356,6.153,0.3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,123,6.2,2.5,5120,"(-87.71930612492166, 41.68723420326936)",0.000306793843180554,0.0996304441772292
"1400000US17031750100",750100,17," Illinois","IL",17031," Cook",17031750100,"Census Tract 7501, Cook County, Illinois",0.49634802,4411,427,1603,40,1456,82,1187,414,527,182,20991,2981,320,87,851,114,1035,266,738,150,238,89.2,4344,433.4,10,45.2,86,54.6,0,11,11,14.9,270,109,0,11,27.3,9.6,24.7,8.6,20991,2981,10.9,3.3,19.3,3.1,23.5,5.6,16.7,3.2,16.3,6.1,98.5,2.4,0.2,1.1,5.4,3.4,0,1.7,0.8,1,18.5,7.4,0,0.2,0.825,0.9353,0.7129,0.5304,3.0036,0.7868,0.8365,0.5045,0.8551,0.8378,3.034,0.9638,0.9385,0.242,1.1804,0.6154,0.5109,0,0.3538,0.7885,0,1.6532,0.2571,8.8712,0.7325,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,694,283,15.7,6.5,1841,"(-87.65207505649593, 41.69584230438144)",0.000139705063179591,0.0523026558616136
"1400000US17031750200",750200,17," Illinois","IL",17031," Cook",17031750200,"Census Tract 7502, Cook County, Illinois",0.50616505,2875,267,1394,21,1157,109,203,116,129,68,37061,4158,103,67,467,63,628,94,284,102,62,44.8,1646,290.7,0,44,155,80.5,0,11,0,15.6,128,68,7,5,7.1,3.9,8.4,3.9,37061,4158,5,3.2,16.2,2.7,21.8,2.6,9.9,3.8,5.4,3.8,57.3,8.6,0,1.6,11.1,5.8,0,2,0,1.3,11.1,5.7,0.2,0.2,0.2686,0.4401,0.2081,0.2038,1.1206,0.2421,0.6862,0.3821,0.4317,0.2904,1.7904,0.3455,0.7202,0,0.7202,0.3138,0.6686,0,0,0.6519,0.5542,1.8747,0.3349,5.5058,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,114,5.7,3.8,3026,"(-87.67152675129577, 41.69568432579279)",0.00014002923243276,0.0571928507239278
"1400000US17031750300",750300,17," Illinois","IL",17031," Cook",17031750300,"Census Tract 7503, Cook County, Illinois",0.25550802,2657,151,986,17,928,39,72,71,93,39,33827,3535,101,52,403,103,768,92,214,85,106,54.4,455,277.7,21,46.6,47,33.6,0,11,3,12.5,39,33,0,11,2.7,2.7,7,2.8,33827,3535,5.8,3,15.2,3.7,28.9,3,8.1,3.2,11.4,5.8,17.1,10.4,0.9,1.9,4.8,3.4,0,2.7,0.3,1.4,4.2,3.6,0,0.4,0.066,0.3122,0.2694,0.2577,0.9053,0.1792,0.624,0.824,0.2843,0.6872,2.4196,0.7404,0.35,0.4231,0.7731,0.3429,0.4888,0,0.2321,0.3378,0,1.0587,0.1,5.1566,0.2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,134,10.2,5,1231,"(-87.68617210952881, 41.69538693137027)",7.15653964189198e-05,0.0342071257833722
"1400000US17031750400",750400,17," Illinois","IL",17031," Cook",17031750400,"Census Tract 7504, Cook County, Illinois",0.38438693,3187,290,1234,27,1175,58,118,119,193,117,37504,5768,65,55,293,64,757,191,210,92,130,75.7,1177,406.6,7,44.5,47,43.3,0,11,0,15.6,14,16,6,13,3.7,3.7,10.6,6.1,37504,5768,3.1,2.5,9.2,2.1,23.8,5.6,6.6,2.9,11.1,6.4,36.9,12.3,0.2,1.5,3.8,3.5,0,2.2,0,1.3,1.2,1.4,0.2,0.4,0.1074,0.6006,0.201,0.1119,1.0209,0.2113,0.2622,0.5298,0.1561,0.6683,1.6163,0.2462,0.5952,0.241,0.8362,0.3795,0.4519,0,0,0.0837,0.5282,1.0638,0.1016,4.5372,0.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,98,6,3.1,2332,"(-87.6850755187895, 41.68563680727743)",0.000108057523560124,0.0496273127988632
"1400000US17031750500",750500,17," Illinois","IL",17031," Cook",17031750500,"Census Tract 7505, Cook County, Illinois",1.0178973,6369,665,2289,88,2032,160,1524,665,261,158,21249,2895,606,244,1330,241,1193,294,1184,323,266,127.4,4955,803.5,42,76.3,579,181.8,60,74,29,42.7,428,148,339,132,25.1,10.6,10.4,6,21249,2895,13.7,4.7,20.9,3.6,18.7,4.2,19.5,5.2,13.1,6.2,77.8,9.7,0.7,1.3,25.3,7.9,2.6,3.2,1.4,2.1,21.1,7,5.3,2,0.7965,0.592,0.703,0.641,2.7324,0.7197,0.8833,0.1881,0.9333,0.7494,2.7542,0.8814,0.8106,0.3897,1.2003,0.625,0.851,0.7885,0.4756,0.8179,0.9112,3.8442,0.9843,10.5312,0.9277,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,764,377,12.6,5.8,7437,"(-87.67119285946626, 41.68466062267964)",0.000286614016974116,0.0757527368560998
"1400000US17031750600",750600,17," Illinois","IL",17031," Cook",17031750600,"Census Tract 7506, Cook County, Illinois",0.50824498,3705,542,1490,20,1199,104,1301,479,411,142,19339,2886,329,138,600,82,1047,329,702,203,109,66.9,3702,542,15,48.9,0,15.6,8,14,14,24.6,274,107,5,11,35.9,11.7,28.3,7.5,19339,2886,13.4,5.2,16.2,3.6,28.3,7.9,18.9,5.4,9.1,5.5,99.9,0.6,0.4,1.4,0,1,0.5,0.9,1.2,2,22.9,9.1,0.1,0.3,0.8987,0.9574,0.7617,0.6279,3.2457,0.851,0.6862,0.8022,0.9199,0.5622,2.9705,0.95,0.983,0.3202,1.3032,0.6856,0,0.6173,0.4337,0.8381,0.492,2.3811,0.5468,9.9005,0.8645,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,591,197,16,5,2762,"(-87.65201000943667, 41.688635094223265)",0.000141778885926726,0.0562402686786641
